id,observed_on,time_observed_at,url,image_url,description,num_identification_agreements,latitude,longitude,private_latitude,private_longitude,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
161824033,2023-05-13,2023-05-14 01:26:35 UTC,https://www.inaturalist.org/observations/161824033,https://inaturalist-open-data.s3.amazonaws.com/photos/279743134/medium.jpg,"",3,38.8605000026,-75.5239716667,,,,Kent,Delaware,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
161824116,2023-05-14,2023-05-15 01:12:14 UTC,https://www.inaturalist.org/observations/161824116,https://inaturalist-open-data.s3.amazonaws.com/photos/279743267/medium.jpeg,,1,29.5423043658,-82.0247332829,,,,Alachua,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
161840482,2023-05-15,2023-05-15 17:57:00 UTC,https://www.inaturalist.org/observations/161840482,https://static.inaturalist.org/photos/279771179/medium.jpeg,,1,25.5428443,-103.4067861,,,Fagáceas del Noreste de México ,Torreón,Coahuila,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
161841825,2023-05-13,2023-05-13 18:04:49 UTC,https://www.inaturalist.org/observations/161841825,https://inaturalist-open-data.s3.amazonaws.com/photos/279774850/medium.jpg,"",1,20.43013,-98.744195,,,,Atotonilco el Grande,Hidalgo,Mexico,Sapo montícola de espuela,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
161855454,2023-05-02,2023-05-03 04:04:52 UTC,https://www.inaturalist.org/observations/161855454,https://inaturalist-open-data.s3.amazonaws.com/photos/279800165/medium.jpg,"",1,48.2420360674,-119.2888228008,,,,Okanogan,Washington,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
161889030,2023-05-06,2023-05-06 16:39:46 UTC,https://www.inaturalist.org/observations/161889030,https://inaturalist-open-data.s3.amazonaws.com/photos/279868869/medium.jpeg,,2,37.7733066386,-113.0243929848,,,,Iron,Utah,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
161915091,2023-05-15,2023-05-15 23:23:40 UTC,https://www.inaturalist.org/observations/161915091,https://inaturalist-open-data.s3.amazonaws.com/photos/279912310/medium.jpg,"",1,39.2475776321,-74.7605892725,,,,Atlantic,New Jersey,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
161917001,2023-05-15,2023-05-15 15:11:12 UTC,https://www.inaturalist.org/observations/161917001,https://static.inaturalist.org/photos/279916251/medium.jpg,"",1,32.775992401,-117.0696929156,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
161927208,2023-04-30,2023-04-30 15:27:34 UTC,https://www.inaturalist.org/observations/161927208,https://static.inaturalist.org/photos/279936511/medium.jpeg,,2,33.0428023705,-116.9975773813,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
161970192,2023-05-16,2023-05-16 13:42:37 UTC,https://www.inaturalist.org/observations/161970192,https://inaturalist-open-data.s3.amazonaws.com/photos/280038096/medium.jpeg,,1,29.5715484619,-104.369140625,,,,Presidio,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
161970199,2023-05-16,2023-05-16 13:44:47 UTC,https://www.inaturalist.org/observations/161970199,https://inaturalist-open-data.s3.amazonaws.com/photos/280038105/medium.jpeg,,1,29.5714645386,-104.3691635132,,,,Presidio,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162036146,2023-05-13,2023-05-14 04:39:48 UTC,https://www.inaturalist.org/observations/162036146,https://inaturalist-open-data.s3.amazonaws.com/photos/280134051/medium.jpeg,"Seems notable, no records on iNat from this area and their range doesn't appear to reach around the Lake Isabella area either. ",1,35.6914634252,-118.2888838992,,,,Kern,California,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162047882,2023-04-25,2023-04-25 18:11:14 UTC,https://www.inaturalist.org/observations/162047882,https://inaturalist-open-data.s3.amazonaws.com/photos/280155836/medium.jpg,"",3,32.4657728629,-116.8783091738,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162065896,2023-05-16,2023-05-17 00:55:38 UTC,https://www.inaturalist.org/observations/162065896,https://inaturalist-open-data.s3.amazonaws.com/photos/280190743/medium.jpg,"",1,32.9159784304,-117.0976991454,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162073172,2023-05-16,2023-05-17 01:51:44 UTC,https://www.inaturalist.org/observations/162073172,https://inaturalist-open-data.s3.amazonaws.com/photos/280205271/medium.jpg,"",3,37.5469883333,-77.5177916667,,,,Richmond city,Virginia,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162084066,2023-05-16,2023-05-17 03:28:25 UTC,https://www.inaturalist.org/observations/162084066,https://inaturalist-open-data.s3.amazonaws.com/photos/280227048/medium.jpg,"",3,30.2769746816,-81.6495330726,,,,Duval,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162084505,2023-05-16,2023-05-17 03:39:49 UTC,https://www.inaturalist.org/observations/162084505,,Not great quality. The frogs that aren’t tree frogs. ,1,37.4196492021,-118.4042455054,,,,Inyo,California,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162086895,2023-05-16,2023-05-17 03:28:02 UTC,https://www.inaturalist.org/observations/162086895,https://inaturalist-open-data.s3.amazonaws.com/photos/280232483/medium.jpg,"",1,51.3633416667,-121.6825333333,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162114618,2023-05-16,2023-05-16 15:41:21 UTC,https://www.inaturalist.org/observations/162114618,https://inaturalist-open-data.s3.amazonaws.com/photos/280284505/medium.jpg,"",1,29.6767790382,-82.0022928459,,,,Putnam,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162210996,2023-05-16,2023-05-17 05:18:35 UTC,https://www.inaturalist.org/observations/162210996,https://static.inaturalist.org/photos/280456950/medium.jpeg,Beautiful little creature,4,37.6673413014,-103.5939812571,,,,Otero,Colorado,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162212713,2023-05-17,2023-05-17 14:12:59 UTC,https://www.inaturalist.org/observations/162212713,https://inaturalist-open-data.s3.amazonaws.com/photos/280460445/medium.jpg,"",2,33.1287487362,-116.9143872292,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162240692,2023-05-17,2023-05-18 02:59:52 UTC,https://www.inaturalist.org/observations/162240692,https://static.inaturalist.org/photos/280515115/medium.jpg,"",3,36.5101883333,-103.2441166667,,,,Union,New Mexico,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
162244203,2023-05-06,2023-05-07 02:55:00 UTC,https://www.inaturalist.org/observations/162244203,https://inaturalist-open-data.s3.amazonaws.com/photos/280522097/medium.jpg,"",2,28.1181305,-82.46685,,,,Hillsborough,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162252970,2023-05-17,2023-05-18 05:27:58 UTC,https://www.inaturalist.org/observations/162252970,https://inaturalist-open-data.s3.amazonaws.com/photos/280539768/medium.jpeg,,2,33.5635827589,-116.7913361068,,,,Riverside,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162259270,2023-05-17,2023-05-18 04:23:48 UTC,https://www.inaturalist.org/observations/162259270,https://inaturalist-open-data.s3.amazonaws.com/photos/280551911/medium.jpeg,,2,34.2253446094,-118.5044228992,,,,Los Angeles,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162259325,2023-05-17,2023-05-18 02:50:31 UTC,https://www.inaturalist.org/observations/162259325,https://inaturalist-open-data.s3.amazonaws.com/photos/280552190/medium.jpeg,,2,34.2721494894,-118.4852172777,,,,Los Angeles,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162265490,2023-05-17,2023-05-18 05:10:05 UTC,https://www.inaturalist.org/observations/162265490,,"",1,51.3403899401,-121.6818997297,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162265495,2023-05-17,2023-05-18 06:37:54 UTC,https://www.inaturalist.org/observations/162265495,,"",1,51.35583926,-121.7105580681,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162265502,2023-05-17,2023-05-18 06:52:56 UTC,https://www.inaturalist.org/observations/162265502,,"",1,51.357309362,-121.7143409887,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162313828,2023-05-17,2023-05-18 03:48:48 UTC,https://www.inaturalist.org/observations/162313828,https://inaturalist-open-data.s3.amazonaws.com/photos/280646285/medium.jpg,"",1,38.9265366667,-114.799745,,,,White Pine,Nevada,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162318380,2023-05-17,,https://www.inaturalist.org/observations/162318380,https://inaturalist-open-data.s3.amazonaws.com/photos/280655386/medium.jpeg,AOR lifer,1,29.328743505,-98.0420957875,,,,Wilson,Texas,United States,Hurter's Spadefoot,Scaphiopus hurterii,Hurter's Spadefoot,Amphibia,26693,Scaphiopodidae,Scaphiopus,Scaphiopus hurterii
162355960,2023-05-15,2023-05-15 23:56:00 UTC,https://www.inaturalist.org/observations/162355960,https://inaturalist-open-data.s3.amazonaws.com/photos/280717495/medium.jpeg,,2,32.2788622354,-116.4806315735,,,,Tecate,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162356008,2023-05-15,2023-05-15 23:20:00 UTC,https://www.inaturalist.org/observations/162356008,https://inaturalist-open-data.s3.amazonaws.com/photos/280718136/medium.jpeg,,2,32.2779590424,-116.4926948478,,,,Tecate,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162369192,2023-05-18,2023-05-18 16:48:46 UTC,https://www.inaturalist.org/observations/162369192,https://static.inaturalist.org/photos/280745307/medium.jpg,"",3,35.5579015903,-120.2860577346,,,,San Luis Obispo,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162372862,2023-05-17,2023-05-17 08:11:02 UTC,https://www.inaturalist.org/observations/162372862,https://inaturalist-open-data.s3.amazonaws.com/photos/280751827/medium.jpg,"",1,51.32937,-121.6348033333,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162373016,2023-05-17,2023-05-17 08:14:26 UTC,https://www.inaturalist.org/observations/162373016,https://inaturalist-open-data.s3.amazonaws.com/photos/280752079/medium.jpg,"",1,51.329525,-121.635155,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162373047,2023-05-18,2023-05-18 21:05:00 UTC,https://www.inaturalist.org/observations/162373047,https://inaturalist-open-data.s3.amazonaws.com/photos/280752082/medium.jpeg,,1,19.2843239428,-97.7674432844,,,,San José Chiapa,Puebla,Mexico,Sapo montícola de espuela,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
162373194,2023-05-11,2023-05-11 08:42:19 UTC,https://www.inaturalist.org/observations/162373194,https://inaturalist-open-data.s3.amazonaws.com/photos/280752281/medium.jpg,"",2,34.526242,-102.883729,,,,Parmer,Texas,United States,Spea bombifrons,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
162373222,2023-05-17,2023-05-17 08:21:51 UTC,https://www.inaturalist.org/observations/162373222,https://inaturalist-open-data.s3.amazonaws.com/photos/280752339/medium.jpg,"",1,51.329675,-121.6357583333,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162373248,2023-05-17,2023-05-17 08:26:41 UTC,https://www.inaturalist.org/observations/162373248,https://inaturalist-open-data.s3.amazonaws.com/photos/280752411/medium.jpg,"",1,51.3299116667,-121.6358033333,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162373513,2023-05-17,2023-05-17 09:01:51 UTC,https://www.inaturalist.org/observations/162373513,https://inaturalist-open-data.s3.amazonaws.com/photos/280753027/medium.jpg,"",1,51.3291383333,-121.63327,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162395940,2023-05-18,2023-05-18 18:40:46 UTC,https://www.inaturalist.org/observations/162395940,https://inaturalist-open-data.s3.amazonaws.com/photos/280794597/medium.jpg,"",1,40.3304583333,-112.989525,,,,Tooele,Utah,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162415492,2023-05-18,2023-05-19 02:46:44 UTC,https://www.inaturalist.org/observations/162415492,https://inaturalist-open-data.s3.amazonaws.com/photos/280832744/medium.jpg,"",3,32.1300648185,-116.5352857343,,,,Ensenada,Baja California,Mexico,sapo de espuelas occidental,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162416432,2023-05-18,2023-05-19 02:53:27 UTC,https://www.inaturalist.org/observations/162416432,https://inaturalist-open-data.s3.amazonaws.com/photos/280834326/medium.jpg,"",1,32.8928619184,-117.18917136,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162416656,2023-05-18,2023-05-19 02:55:53 UTC,https://www.inaturalist.org/observations/162416656,https://inaturalist-open-data.s3.amazonaws.com/photos/280834769/medium.jpg,"",1,32.8778268336,-117.1191568546,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162432839,2023-05-14,2023-05-15 04:59:40 UTC,https://www.inaturalist.org/observations/162432839,https://inaturalist-open-data.s3.amazonaws.com/photos/280865572/medium.jpg,This couch toad was found in a wash near wear I live. It had very dialated and prominent eyes. It was not very active but after we let it go it was very quick. It had a cream colored under belly and was green with lighter green specs.,1,32.27267,-110.9420783333,,,,Pima,Arizona,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162434212,2023-05-06,2023-05-06 20:13:00 UTC,https://www.inaturalist.org/observations/162434212,https://inaturalist-open-data.s3.amazonaws.com/photos/280865789/medium.jpg,Vernal pool complex,3,32.9079001511,-117.0457073499,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162436358,2023-05-19,2023-05-19 07:21:30 UTC,https://www.inaturalist.org/observations/162436358,,"",1,51.3610807993,-121.7766541523,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162486545,2023-05-18,2023-05-19 05:21:53 UTC,https://www.inaturalist.org/observations/162486545,https://static.inaturalist.org/photos/280960315/medium.jpeg,,1,25.945325,-100.0036305556,,,Fagáceas del Noreste de México ,Higueras,Nuevo León,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162519478,2023-05-16,2023-05-16 15:00:45 UTC,https://www.inaturalist.org/observations/162519478,https://inaturalist-open-data.s3.amazonaws.com/photos/283716882/medium.jpg,"",2,39.0339888333,-76.4087,,,,Anne Arundel,Maryland,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162554478,2023-05-19,2023-05-19 21:49:32 UTC,https://www.inaturalist.org/observations/162554478,https://static.inaturalist.org/photos/281081610/medium.jpg,"",1,34.2383395776,-78.009344046,,,,Brunswick,North Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162569672,2023-05-18,2023-05-19 02:49:52 UTC,https://www.inaturalist.org/observations/162569672,https://inaturalist-open-data.s3.amazonaws.com/photos/281109390/medium.jpg,"",1,32.5048416667,-102.479845,,,,Andrews,Texas,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
162585534,2023-05-18,2023-05-19 05:05:03 UTC,https://www.inaturalist.org/observations/162585534,https://inaturalist-open-data.s3.amazonaws.com/photos/281139003/medium.jpg,"",2,38.9268216667,-114.7991416667,,,,White Pine,Nevada,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162602872,2023-05-19,2023-05-20 02:59:20 UTC,https://www.inaturalist.org/observations/162602872,https://inaturalist-open-data.s3.amazonaws.com/photos/281170936/medium.jpg,"",1,32.6017883333,-102.35035,,,,Gaines,Texas,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
162602942,2023-05-19,2023-05-20 02:58:08 UTC,https://www.inaturalist.org/observations/162602942,https://inaturalist-open-data.s3.amazonaws.com/photos/281171117/medium.jpg,"",1,32.6014533333,-102.3502583333,,,,Gaines,Texas,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
162603274,2023-05-18,2023-05-19 02:44:22 UTC,https://www.inaturalist.org/observations/162603274,https://inaturalist-open-data.s3.amazonaws.com/photos/281171626/medium.jpg,"",1,32.503175,-102.4873583333,,,,Andrews,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162603438,2023-05-19,2023-05-20 02:51:43 UTC,https://www.inaturalist.org/observations/162603438,https://inaturalist-open-data.s3.amazonaws.com/photos/281171974/medium.jpg,"",1,32.5930033333,-102.3476633333,,,,Gaines,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162605363,2023-05-19,2023-05-19 07:36:45 UTC,https://www.inaturalist.org/observations/162605363,https://inaturalist-open-data.s3.amazonaws.com/photos/281176243/medium.jpg,"",1,51.362125,-121.7746416667,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162605384,2023-05-19,2023-05-19 07:40:04 UTC,https://www.inaturalist.org/observations/162605384,https://inaturalist-open-data.s3.amazonaws.com/photos/281176311/medium.jpg,"",1,51.3621116667,-121.7747633333,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162605987,2023-05-19,2023-05-19 08:26:03 UTC,https://www.inaturalist.org/observations/162605987,https://inaturalist-open-data.s3.amazonaws.com/photos/281177679/medium.jpg,"",1,51.3573383333,-121.7863833333,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162606013,2023-05-19,2023-05-19 08:30:43 UTC,https://www.inaturalist.org/observations/162606013,https://inaturalist-open-data.s3.amazonaws.com/photos/281177753/medium.jpg,"",1,51.3573083333,-121.7866366667,,,,Thompson-Nicola,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
162683320,2023-05-20,2023-05-20 13:29:16 UTC,https://www.inaturalist.org/observations/162683320,https://inaturalist-open-data.s3.amazonaws.com/photos/281311534/medium.jpg,"",1,32.978745,-79.6835333333,,,,Charleston,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162721561,2023-05-04,2023-05-04 16:01:18 UTC,https://www.inaturalist.org/observations/162721561,https://inaturalist-open-data.s3.amazonaws.com/photos/281378645/medium.jpeg,,1,32.5973506511,-117.0577419215,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162791330,2023-05-18,2023-05-19 01:47:29 UTC,https://www.inaturalist.org/observations/162791330,https://inaturalist-open-data.s3.amazonaws.com/photos/281509104/medium.jpeg,,1,32.6015713774,-80.7931623235,,,,Beaufort,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162794790,2023-05-20,2023-05-21 01:41:56 UTC,https://www.inaturalist.org/observations/162794790,https://static.inaturalist.org/photos/281515648/medium.jpeg,,2,28.7919109722,-81.5394289722,,,,Lake,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162801831,2023-05-20,2023-05-21 02:35:11 UTC,https://www.inaturalist.org/observations/162801831,https://inaturalist-open-data.s3.amazonaws.com/photos/281529983/medium.jpg,"",1,39.5260607598,-75.353252029,,,,Cumberland,New Jersey,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162803873,2023-05-20,2023-05-21 02:56:17 UTC,https://www.inaturalist.org/observations/162803873,https://static.inaturalist.org/photos/281533466/medium.jpeg,,1,32.3221316797,-100.9332968295,,,,Mitchell,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162807434,2023-05-20,2023-05-21 01:45:55 UTC,https://www.inaturalist.org/observations/162807434,https://static.inaturalist.org/photos/281539973/medium.jpg,"",1,42.4454498936,-72.4343172658,,,,Hampshire,Massachusetts,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
162821175,2020-07-30,2020-07-31 06:21:44 UTC,https://www.inaturalist.org/observations/162821175,https://inaturalist-open-data.s3.amazonaws.com/photos/281566747/medium.jpeg,,1,28.4607983269,-109.5371605083,,,,Onavas,Sonora,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162822074,2023-05-20,2023-05-21 04:00:00 UTC,https://www.inaturalist.org/observations/162822074,https://static.inaturalist.org/photos/281568725/medium.jpg,,2,27.3702023217,-109.8134553661,,,,Cajeme,Sonora,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
162917837,2023-05-19,2023-05-20 03:26:54 UTC,https://www.inaturalist.org/observations/162917837,https://static.inaturalist.org/photos/281733179/medium.jpeg,"Found on the highway at night after a rainy day, the animal was moved off the road",1,37.5755861111,-109.5357722222,,,,San Juan,Utah,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
162925677,2023-05-15,2023-05-15 21:58:16 UTC,https://www.inaturalist.org/observations/162925677,https://inaturalist-open-data.s3.amazonaws.com/photos/281746665/medium.jpg,"",1,32.3955841803,-116.5901540137,,,,Tecate,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162925838,2023-05-15,2023-05-15 23:27:54 UTC,https://www.inaturalist.org/observations/162925838,https://inaturalist-open-data.s3.amazonaws.com/photos/281747072/medium.jpg,"",2,32.3491253941,-116.430225142,,,,Tecate,Baja California,Mexico,sapo de espuelas occidental,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162925965,2023-05-15,2023-05-15 21:59:21 UTC,https://www.inaturalist.org/observations/162925965,https://inaturalist-open-data.s3.amazonaws.com/photos/281747333/medium.jpg,"",2,32.2220459532,-116.4198248571,,,,Tecate,Baja California,Mexico,sapo de espuelas occidental,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
162926167,2023-05-15,2023-05-15 23:25:54 UTC,https://www.inaturalist.org/observations/162926167,https://inaturalist-open-data.s3.amazonaws.com/photos/281747664/medium.jpg,"",2,32.2822414438,-116.4822248285,,,,Tecate,Baja California,Mexico,sapo de espuelas occidental,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
